event_id,cause_type,region_origin,affected_nationality,affected_missing,affected_dead,region_incident,date_reported,meta_source_name,meta_source_reliability,geo_lat,geo_lon
159146,Suffocation,Horn of Africa,Ethiopia,,1,Middle East,22/09/2016,Society for Humanitarian Solidarity,Partially Verified,14.822071981,49.996289576
159147,Presumed drowning,,,,1,Mediterranean,25/02/2017,Informador,Partially Verified,32.807234926,12.726527074
159148,Shot,,,,22,North Africa,04/03/2017,IOM Libya,Verified,32.792104188,12.487577823
159149,Unknown (skeletal remains),,,,1,U.S./Mexico Border,09/02/2017,Pima County Office of the Medical Examiner,Verified,32.08317,-112.29913
159150,Unknown (skeletal remains),,,,1,U.S./Mexico Border,09/02/2017,Pima County Office of the Medical Examiner,Verified,32.31615,-113.08218
159151,Unknown (skeletal remains),,,,1,U.S./Mexico Border,09/02/2017,Pima County Office of the Medical Examiner,Verified,32.3235,-113.10186
159152,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,21/02/2017,Pima County Office of the Medical Examiner,Verified,31.820317,-112.141433
159153,Sickness,Central America & Mexico,Mexico,,1,U.S./Mexico Border,23/02/2017,Pima County Office of the Medical Examiner,Verified,31.49293,-111.40696
159154,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,24/02/2017,Pima County Office of the Medical Examiner,Verified,31.77614,-111.23924
159546,,South America,Ecuator,,1,Central America incl. Mexico,03/03/2015,El norte and El Diario,Partially Verified,19.682152,-101.169727
159946,heart attack,Caribbean,Cuban,,1,South America,26/05/2015,Diario de Cuba & El Colombiano,Partially Verified,8.092615997,-76.733110549
159947,Presumed drowning,Caribbean,Cuban,,1,South America,31/07/2015,El Colombiano,Partially Verified,8.523924852,-77.287511424
159948,Drowning,,,,7,Mediterranean,29/12/2015,IOM Tunisia,Verified,33.547016355,11.098013455
160346,Presumed drowning,Central America & Mexico,,,1,U.S./Mexico Border,05/03/2017,La prensa.mx,Partially Verified,26.095804483,-98.272955453
160746,Hit by vehicle,Central America & Mexico,Honduras,,1,Central America incl. Mexico,06/03/2017,La Noticia SV & La prensa gráfica,Partially Verified,13.790580798,-89.274899106
161146,Drowning,,,,3,Mediterranean,07/03/2017,IOM Lybia,Verified,32.657507749,14.273537483
161147,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Excessive_physical_abuse,Horn of Africa,,,3,North Africa,03/01/2017,Regional Mixed Migration Secretariat,Partially Verified,30.755447129,20.226256603
161148,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,1,North Africa,09/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.703737488,33.987019155
161149,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,1,North Africa,09/01/2017,Regional Mixed Migration Secretariat,Partially Verified,19.308494549,32.187930638
161150,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,1,North Africa,12/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.205297932,34.228174588
161546,,,Uknown,,1,Mediterranean,10/03/2017,IOMLybia,Verified,32.807424148,12.508782724
161547,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,,,3,North Africa,06/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.768706702,33.696046217
161548,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,,,,2,North Africa,06/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.709527237,33.977320288
161549,Starvation Excessive_physical_abuse,Horn of Africa,,,3,North Africa,12/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.696106933,34.067487123
161550,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Suffocation,Horn of Africa,,,4,North Africa,12/01/2017,Regional Mixed Migration Secretariat,Partially Verified,18.085684944,33.256158205
161946,Vehicle_Accident,Horn of Africa,,,2,North Africa,12/01/2017,Regional Mixed Migration Secretariat,Partially Verified,26.147555781,32.732525888
161947,Excessive_physical_abuse,Horn of Africa,,,2,North Africa,15/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.563325797,32.500983669
161949,Excessive_physical_abuse,Horn of Africa,,,4,North Africa,15/11/2016,Regional Mixed Migration Secretariat,Partially Verified,18.363767301,27.812344058
161950,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,,,2,North Africa,15/11/2016,Regional Mixed Migration Secretariat,Partially Verified,24.093187604,32.903900605
161951,Shot_or_Stabbed,Horn of Africa,,,2,Horn of Africa,16/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.188315281,37.037485002
161952,Excessive_physical_abuse,Horn of Africa,,,1,North Africa,16/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.098617097,33.226147324
161953,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,,,1,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.844121703,32.583865216
161954,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,Horn of Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,9.552560193,44.059887499
161955,Sexual_abuse,Horn of Africa,,,1,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.096716994,33.225289009
161957,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa,,,3,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,17.702908379,33.982813452
161958,Vehicle_Accident,North Africa,,,3,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,17.702331927,33.98384342
161959,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse,Horn of Africa,,,2,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,19.157242665,30.418821663
161960,Shot_or_Stabbed,Horn of Africa,,,1,Horn of Africa,18/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.545688475,39.40012689
161962,Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa,,,1,Horn of Africa,18/11/2016,Regional Mixed Migration Secretariat,Partially Verified,17.448713945,38.632823186
161963,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,North Africa,18/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.551071707,32.703200771
161964,Vehicle_Accident,Horn of Africa,,,1,North Africa,18/11/2016,Regional Mixed Migration Secretariat,Partially Verified,24.091627577,32.90570305
161965,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,1,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,13.137611795,33.927651875
161966,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,2,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,24.056388362,32.895499851
161967,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,,,1,Horn of Africa,20/11/2016,Regional Mixed Migration Secretariat,Partially Verified,11.797974222,42.87807523
161968,Vehicle_Accident,Horn of Africa,,,2,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.551392519,32.527172255
161969,Dehydration,Horn of Africa,,,1,North Africa,20/11/2016,Regional Mixed Migration Secretariat,Partially Verified,25.774521113,19.648331756
161970,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,North Africa,20/11/2016,Regional Mixed Migration Secretariat,Partially Verified,19.370097716,27.197109683
161971,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,,,5,North Africa,02/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.094740554,32.901583176
161972,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,1,North Africa,07/12/2016,Regional Mixed Migration Secretariat,Partially Verified,16.678830589,33.43036079
161974,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,,,6,North Africa,07/12/2016,Regional Mixed Migration Secretariat,Partially Verified,21.918290076,31.989663434
161975,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,North Africa,09/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.441193867,36.392635901
161976,Shot_or_Stabbed,Horn of Africa,,,1,Horn of Africa,10/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.20203507,36.505683682
161977,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,Horn of Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,10.432108965,45.013522779
161978,Excessive_physical_abuse,Horn of Africa,,,1,North Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.097679338,33.22507444
161979,Sickness_and_lack_of_access_to_medicines,North Africa,,,1,North Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.287769379,33.072231492
161980,Excessive_physical_abuse,Horn of Africa,,,2,North Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,18.030450804,33.982600187
161981,Shot_or_Stabbed,Horn of Africa,,,1,Horn of Africa,14/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.199793966,36.544915222
161982,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,,,1,Horn of Africa,14/12/2016,Regional Mixed Migration Secretariat,Partially Verified,9.34072301,42.796381812
161983,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,5,North Africa,15/12/2016,Regional Mixed Migration Secretariat,Partially Verified,22.216597222,32.530193787
161984,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,2,North Africa,15/12/2016,Regional Mixed Migration Secretariat,Partially Verified,22.374507795,32.240907463
161985,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,North Africa,15/12/2016,Regional Mixed Migration Secretariat,Partially Verified,3.936629974,41.867009749
161986,Vehicle_Accident,Horn of Africa,,,1,North Africa,16/12/2016,Regional Mixed Migration Secretariat,Partially Verified,25.5646807,31.80082105
161987,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,,,1,Horn of Africa,16/12/2016,Regional Mixed Migration Secretariat,Partially Verified,9.588235894,41.864090404
161988,Starvation,Horn of Africa,,,20,North Africa,17/12/2016,Regional Mixed Migration Secretariat,Partially Verified,30.099596036,13.967552167
161989,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,,,1,Horn of Africa,17/12/2016,Regional Mixed Migration Secretariat,Partially Verified,8.416666425,48.483299133
161990,Excessive_physical_abuse,Horn of Africa,,,1,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.098858925,33.224774033
161991,Shot_or_Stabbed,Horn of Africa,,,2,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,19.392454784,31.381844496
161992,Vehicle_Accident,Horn of Africa,,,2,Horn of Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,12.55,37.4256
161993,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa,,,5,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,20.776067855,32.068888933
161994,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.097787534,33.225779099
161995,Sickness_and_lack_of_access_to_medicines Starvation Suffocation Excessive_physical_abuse,Horn of Africa,,,4,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.093179894,32.899281562
161996,Harsh_weather_lack_of_adequate_shelter,,,,3,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.699578828,33.986160848
161997,Harsh_weather_lack_of_adequate_shelter,Horn of Africa,,,3,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.532594935,32.527419521
161998,Vehicle_Accident,Horn of Africa,,,2,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.53988859,32.538062526
161999,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa,,,12,Sub-Saharan Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,-25.881169341,32.827499013
162000,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,,,6,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.748627046,34.001806925
162001,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,Horn of Africa,25/12/2016,Regional Mixed Migration Secretariat,Partially Verified,0.583742454,42.064143731
162002,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,2,North Africa,07/12/2016,Regional Mixed Migration Secretariat,Partially Verified,19.589978771,33.257532092
162003,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,24.099056133,32.905188065
162346,Excessive_physical_abuse,Horn of Africa,,,3,North Africa,15/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.395222508,33.520824988
162348,Excessive_physical_abuse,Horn of Africa,,,2,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.097661858,33.228164345
162349,Vehicle_Accident,Horn of Africa,,,2,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,13.948465305,35.352581794
162350,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse,Horn of Africa,,,2,Horn of Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,9.353546319,42.804900096
162351,Vehicle_Accident,Horn of Africa,,,5,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,19.535979509,33.299648779
162352,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa,,,1,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,-3.399744139,36.608371383
162353,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa,,,1,North Africa,21/11/2016,Regional Mixed Migration Secretariat,Partially Verified,32.792693314,12.487736609
162354,Shot_or_Stabbed,North Africa,,,1,Horn of Africa,26/11/2016,Regional Mixed Migration Secretariat,Partially Verified,-0.34996581,42.555900739
162355,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa,,,1,Horn of Africa,26/11/2016,Regional Mixed Migration Secretariat,Partially Verified,3.789839658,42.553642711
162356,Excessive_physical_abuse,Horn of Africa,,,4,Horn of Africa,03/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.796226652,42.957788393
162357,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,1,North Africa,07/12/2016,Regional Mixed Migration Secretariat,Partially Verified,13.145057372,33.920098775
162358,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa,,,2,North Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.405165589,32.783346584
162359,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,1,North Africa,15/12/2016,Regional Mixed Migration Secretariat,Partially Verified,19.532320024,33.316643255
162746,Shot_or_Stabbed,Horn of Africa,,,1,North Africa,16/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.653777289,33.995627116
162747,Suffocation Excessive_physical_abuse,Horn of Africa,,,4,Sub-Saharan Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,-9.30390051,32.76726551
162748,Sickness_and_lack_of_access_to_medicines Dehydration Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,5,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,20.883446299,31.301957281
162749,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse,Horn of Africa,,,1,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.096284091,32.904758912
162750,Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,2,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.105834933,35.360436366
162751,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,,,1,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.090288493,32.907505494
162752,Harsh_weather_lack_of_adequate_shelter,Horn of Africa,,,2,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.044933349,35.271557347
162753,Harsh_weather_lack_of_adequate_shelter,,,,1,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,21.76596205,31.282649695
162754,"Tekeze River, near Himora, Ethiopia",Horn of Africa,,,1,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.29567286,36.683939665
162755,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,,,2,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.700451287,33.986160848
162756,Starvation Dehydration,Horn of Africa,,,2,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.178727233,23.313959107
162757,Suffocation Vehicle_Accident,Horn of Africa,,,3,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.73132563,33.979294393
162758,Vehicle_Accident,Horn of Africa,,,2,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,17.735675219,33.98465292
162759,Sickness_and_lack_of_access_to_medicines Suffocation Vehicle_Accident,Horn of Africa,,,3,North Africa,20/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.594412504,32.537375881
162760,Starvation Dehydration Other,Horn of Africa,,,1,Horn of Africa,20/12/2016,Regional Mixed Migration Secretariat,Partially Verified,11.310278652,42.929437471
162761,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,6,Horn of Africa,24/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.43802643,39.62027266
162762,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa,,,2,North Africa,30/12/2016,Regional Mixed Migration Secretariat,Partially Verified,31.74446409,13.998723536
162763,Vehicle_Accident,,,,2,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.711809238,33.986160848
163146,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,North Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.099730917,33.225031525
163147,Shot_or_Stabbed,Horn of Africa,,,2,Horn of Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.781387633,39.256669885
163148,Vehicle_Accident,Horn of Africa,,,1,North Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,18.021577105,33.98298936
163149,Vehicle_Accident,Horn of Africa,,,1,North Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,20.151936069,30.945301454
163150,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa,,,3,North Africa,15/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.065986579,35.220087374
163151,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,3,North Africa,15/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.096545,32.906818848
163153,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,North Africa,16/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.092896127,32.907591325
163154,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa,,,3,Horn of Africa,17/01/2017,Regional Mixed Migration Secretariat,Partially Verified,12.912093095,36.212531707
163155,Other,Horn of Africa,,,1,Horn of Africa,17/01/2017,Regional Mixed Migration Secretariat,Partially Verified,1.538118098,42.572166604
163156,Sickness_and_lack_of_access_to_medicines Dehydration Excessive_physical_abuse,Horn of Africa,,,5,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,30.769351279,20.482980026
163157,Dehydration Vehicle_Accident Excessive_physical_abuse,Horn of Africa,,,3,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.655867113,20.429531558
163158,Vehicle_Accident,Horn of Africa,,,2,Horn of Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.318429498,36.637318486
163159,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,,,32,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,32.757080466,13.202572011
163160,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,Horn of Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,9.342515104,42.803934912
163161,Excessive_physical_abuse,Horn of Africa,,,1,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,18.027981911,33.991183256
163162,Vehicle_Accident,Horn of Africa,,,1,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.337484549,31.439598599
163163,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,,,2,North Africa,21/01/2017,Regional Mixed Migration Secretariat,Partially Verified,20.717791186,29.384310978
163164,Harsh_weather_lack_of_adequate_shelter,Horn of Africa,,,1,North Africa,21/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.097330078,32.903728944
163165,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,,,1,North Africa,22/01/2017,Regional Mixed Migration Secretariat,Partially Verified,21.768786201,31.282134711
163166,Excessive_physical_abuse,Horn of Africa,,,1,North Africa,07/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.234699907,36.502797258
163167,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,5,North Africa,08/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.093956246,32.928362351
163168,Starvation,Horn of Africa,,,3,North Africa,09/02/2017,Regional Mixed Migration Secretariat,Partially Verified,26.41790759,20.452381297
163169,Shot_or_Stabbed,Horn of Africa,,,1,Horn of Africa,10/02/2017,Regional Mixed Migration Secretariat,Partially Verified,14.779475389,36.662216964
163170,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,North Africa,14/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.589121471,32.560378505
163171,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,1,North Africa,13/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.541730996,32.514716579
163172,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,1,North Africa,13/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.102327978,32.904158097
163173,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,Horn of Africa,16/02/2017,Regional Mixed Migration Secretariat,Partially Verified,9.591524663,41.871214351
163174,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse,Horn of Africa,,,3,North Africa,17/02/2017,Regional Mixed Migration Secretariat,Partially Verified,18.645244267,31.956025915
163175,Vehicle_Accident,Horn of Africa,,,3,North Africa,17/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.099175226,32.902698975
163176,Excessive_physical_abuse,Horn of Africa,,,1,Horn of Africa,19/02/2017,Regional Mixed Migration Secretariat,Partially Verified,9.516009947,45.545117013
163177,Presumed drowning,South America,"Peru (1), Unknown (1)",,2,U.S./Mexico Border,12/03/2017,El manana,Partially Verified,26.102259285,-98.301388721
163546,Vehicle_Accident,Horn of Africa,,,4,North Africa,16/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.090597605,35.276720934
163547,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,6,North Africa,16/01/2017,Regional Mixed Migration Secretariat,Partially Verified,21.9092717,29.79207985
163548,Shot_or_Stabbed,Horn of Africa,,,1,Horn of Africa,17/01/2017,Regional Mixed Migration Secretariat,Partially Verified,15.169545655,36.479979538
163549,Vehicle_Accident,Horn of Africa,,,2,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.121070919,35.475573205
163550,Starvation Dehydration Vehicle_Accident,Horn of Africa,,,10,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,25.309168805,20.668591483
163551,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,1,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,15.572301724,32.524672939
163552,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,,,7,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,12.171882898,33.332785677
163553,Other,Horn of Africa,,,9,Sub-Saharan Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,-19.81668676,34.841030618
163554,Vehicle_Accident,Horn of Africa,,,3,Sub-Saharan Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,-10.7,37.783333
163555,Shot_or_Stabbed,Horn of Africa,,,1,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.705390788,33.986761663
163556,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa,,,2,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.704349152,33.982454242
163557,Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa,,,1,Horn of Africa,27/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.802221302,38.555090863
163558,Other,Horn of Africa,,,5,North Africa,30/01/2017,Regional Mixed Migration Secretariat,Partially Verified,15.442213956,36.414608558
163559,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse,Horn of Africa,,,3,North Africa,01/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.074203641,33.11643073
163560,Sickness_and_lack_of_access_to_medicines,Horn of Africa,,,6,Horn of Africa,12/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.091082731,42.242696059
163561,Vehicle_Accident,Horn of Africa,,,7,North Africa,13/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.097418613,32.907591325
163946,Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa,,,2,North Africa,18/02/2017,Regional Mixed Migration Secretariat,Partially Verified,21.075582988,31.691439885
163947,Sickness_and_lack_of_access_to_medicines Starvation Suffocation Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa,,,7,North Africa,22/02/2017,Regional Mixed Migration Secretariat,Partially Verified,32.89150139,13.220054063
164346,Hit by train,Central America & Mexico,Honduras,,1,Central America incl. Mexico,14/03/2017,Puente Libre,Partially Verified,16.288067202,-94.201628903
164746,Shot by Apache helicopter,Horn of Africa,Somalia,,42,Horn of Africa,15/03/2017,"IOM Yemen, UNHCR",Verified,20.827923591,38.118334375
164747,Shot,Horn of Africa,"Somalia, Ethiopia",,2,Horn of Africa,18/03/2017,UNHCR,Verified,13.564560557,47.807614078
165146,Beaten to death on train,Central America & Mexico,Honduras,,1,Central America incl. Mexico,16/03/2017,Vanguardia,Partially Verified,25.425786243,-101.016063524
165546,,,,,1,Mediterranean,19/03/2017,UNHCR,Verified,34.458701751,15.329549281
165547,Likely drowning,,,,11,Mediterranean,19/03/2017,UNHCR,Verified,32.815868934,12.384891799
165548,Fuel burns,,,,10,Mediterranean,19/03/2017,IOM Libya,Verified,33.147974738,12.927509206
165549,Likely drowning,,,8,,Mediterranean,17/03/2017,IOM Italy,Verified,34.16152825,14.27940836
